SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/95/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.201e+00     4.066e-02  
T     =       5.252s    95779191371339.141s  

RSS   =    3.672e-03
SD    =    1.106e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.034e+00    3.373e-02
    2       2.000s     8.806e-01     8.616e-01   -1.901e-02
    3       3.000s     7.498e-01     7.192e-01   -3.057e-02
    4       4.000s     6.213e-01     6.016e-01   -1.974e-02
    5       5.000s     5.078e-01     5.043e-01   -3.417e-03
    6       6.000s     4.157e-01     4.240e-01    8.267e-03
    7       7.000s     3.439e-01     3.575e-01    1.365e-02
    8       8.000s     2.878e-01     3.026e-01    1.482e-02
    9       9.000s     2.441e-01     2.572e-01    1.307e-02
   10      10.000s     2.105e-01     2.196e-01    9.165e-03
   11      11.000s     1.838e-01     1.886e-01    4.819e-03
   12      12.000s     1.613e-01     1.630e-01    1.612e-03
   13      13.000s     1.423e-01     1.418e-01   -5.195e-04
   14      14.000s     1.265e-01     1.242e-01   -2.318e-03
   15      15.000s     1.134e-01     1.097e-01   -3.686e-03
   16      16.000s     1.019e-01     9.776e-02   -4.129e-03
   17      17.000s     9.173e-02     8.786e-02   -3.868e-03
   18      18.000s     8.314e-02     7.968e-02   -3.459e-03
   19      19.000s     7.582e-02     7.292e-02   -2.905e-03
   20      20.000s     6.932e-02     6.732e-02   -1.994e-03
   21      21.000s     6.374e-02     6.270e-02   -1.041e-03
   22      22.000s     5.939e-02     5.888e-02   -5.117e-04
   23      23.000s     5.601e-02     5.572e-02   -2.889e-04
   24      24.000s     5.308e-02     5.311e-02    3.070e-05
   25      25.000s     5.054e-02     5.095e-02    4.095e-04
   26      26.000s     4.866e-02     4.917e-02    5.050e-04
   27      27.000s     4.743e-02     4.769e-02    2.618e-04
   28      28.000s     4.662e-02     4.647e-02   -1.465e-04
   29      29.000s     4.625e-02     4.547e-02   -7.839e-04
   30      30.000s     4.658e-02     4.463e-02   -1.945e-03

============================================================

