SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/120/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.201e+00     2.647e-02  
T     =       5.890s    190440695951244.594s  

RSS   =    5.582e-03
SD    =    1.364e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.040e+00    4.033e-02
    2       2.000s     8.889e-01     8.820e-01   -6.908e-03
    3       3.000s     7.737e-01     7.484e-01   -2.532e-02
    4       4.000s     6.631e-01     6.357e-01   -2.739e-02
    5       5.000s     5.612e-01     5.406e-01   -2.062e-02
    6       6.000s     4.711e-01     4.603e-01   -1.084e-02
    7       7.000s     3.948e-01     3.926e-01   -2.248e-03
    8       8.000s     3.314e-01     3.354e-01    4.019e-03
    9       9.000s     2.784e-01     2.872e-01    8.734e-03
   10      10.000s     2.343e-01     2.464e-01    1.214e-02
   11      11.000s     1.983e-01     2.121e-01    1.381e-02
   12      12.000s     1.692e-01     1.831e-01    1.395e-02
   13      13.000s     1.453e-01     1.587e-01    1.335e-02
   14      14.000s     1.257e-01     1.380e-01    1.236e-02
   15      15.000s     1.098e-01     1.206e-01    1.082e-02
   16      16.000s     9.702e-02     1.059e-01    8.882e-03
   17      17.000s     8.655e-02     9.350e-02    6.953e-03
   18      18.000s     7.793e-02     8.303e-02    5.104e-03
   19      19.000s     7.095e-02     7.420e-02    3.252e-03
   20      20.000s     6.513e-02     6.675e-02    1.620e-03
   21      21.000s     5.999e-02     6.046e-02    4.697e-04
   22      22.000s     5.555e-02     5.515e-02   -3.975e-04
   23      23.000s     5.203e-02     5.068e-02   -1.352e-03
   24      24.000s     4.931e-02     4.690e-02   -2.411e-03
   25      25.000s     4.721e-02     4.371e-02   -3.500e-03
   26      26.000s     4.597e-02     4.102e-02   -4.955e-03
   27      27.000s     4.602e-02     3.875e-02   -7.274e-03
   28      28.000s     4.733e-02     3.683e-02   -1.050e-02
   29      29.000s     4.941e-02     3.521e-02   -1.420e-02
   30      30.000s     5.173e-02     3.385e-02   -1.788e-02

============================================================

