SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/322/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.239e+00     2.312e-02  
T     =       4.999s    310076919103583.000s  

RSS   =    3.808e-03
SD    =    1.127e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.038e+00    3.766e-02
    2       2.000s     8.778e-01     8.537e-01   -2.405e-02
    3       3.000s     7.335e-01     7.031e-01   -3.041e-02
    4       4.000s     5.959e-01     5.798e-01   -1.605e-02
    5       5.000s     4.816e-01     4.789e-01   -2.695e-03
    6       6.000s     3.912e-01     3.963e-01    5.064e-03
    7       7.000s     3.194e-01     3.286e-01    9.225e-03
    8       8.000s     2.628e-01     2.732e-01    1.045e-02
    9       9.000s     2.187e-01     2.279e-01    9.173e-03
   10      10.000s     1.834e-01     1.907e-01    7.381e-03
   11      11.000s     1.539e-01     1.604e-01    6.462e-03
   12      12.000s     1.298e-01     1.355e-01    5.723e-03
   13      13.000s     1.107e-01     1.151e-01    4.389e-03
   14      14.000s     9.539e-02     9.843e-02    3.034e-03
   15      15.000s     8.258e-02     8.477e-02    2.197e-03
   16      16.000s     7.222e-02     7.360e-02    1.380e-03
   17      17.000s     6.419e-02     6.444e-02    2.533e-04
   18      18.000s     5.752e-02     5.695e-02   -5.728e-04
   19      19.000s     5.150e-02     5.082e-02   -6.856e-04
   20      20.000s     4.640e-02     4.580e-02   -6.079e-04
   21      21.000s     4.249e-02     4.169e-02   -8.062e-04
   22      22.000s     3.928e-02     3.832e-02   -9.608e-04
   23      23.000s     3.632e-02     3.556e-02   -7.582e-04
   24      24.000s     3.387e-02     3.331e-02   -5.608e-04
   25      25.000s     3.227e-02     3.146e-02   -8.112e-04
   26      26.000s     3.142e-02     2.995e-02   -1.467e-03
   27      27.000s     3.115e-02     2.871e-02   -2.436e-03
   28      28.000s     3.167e-02     2.770e-02   -3.975e-03
   29      29.000s     3.317e-02     2.687e-02   -6.305e-03
   30      30.000s     3.542e-02     2.619e-02   -9.233e-03

============================================================

